PlayerID,TeamID,Team,TeamLogo,Number,Name,Position,Age,Nationality,Market Value,Image,League,Country
fcv_farul_constanta_luca_banu,fcv_farul_constanta,FCV Farul Constanta,fcv_farul_constanta.png,18,Luca Banu,Defensive Midfield,31/01/2005 (20),Romania,€150k,fcv_farul_constanta_luca_banu.png,Superliga,Romania
fcv_farul_constanta_andre_seruca,fcv_farul_constanta,FCV Farul Constanta,fcv_farul_constanta.png,50,Andre Seruca,Defensive Midfield,29/10/2000 (25),Portugal,€150k,fcv_farul_constanta_andre_seruca.png,Superliga,Romania
fcv_farul_constanta_ionut_vina,fcv_farul_constanta,FCV Farul Constanta,fcv_farul_constanta.png,8,Ionut Vina,Central Midfield,20/02/1995 (30),Romania,€700k,fcv_farul_constanta_ionut_vina.png,Superliga,Romania
fcv_farul_constanta_eduard_radaslavescu,fcv_farul_constanta,FCV Farul Constanta,fcv_farul_constanta.png,20,Eduard Radaslavescu,Central Midfield,30/07/2004 (21),Romania,€700k,fcv_farul_constanta_eduard_radaslavescu.png,Superliga,Romania
fcv_farul_constanta_ramalho,fcv_farul_constanta,FCV Farul Constanta,fcv_farul_constanta.png,77,Ramalho,Central Midfield,01/07/1999 (26),Portugal,€400k,fcv_farul_constanta_ramalho.png,Superliga,Romania
fcv_farul_constanta_boban_nikolov,fcv_farul_constanta,FCV Farul Constanta,fcv_farul_constanta.png,24,Boban Nikolov,Central Midfield,28/07/1994 (31),North Macedonia,€200k,fcv_farul_constanta_boban_nikolov.png,Superliga,Romania
fcv_farul_constanta_razvan_tanasa,fcv_farul_constanta,FCV Farul Constanta,fcv_farul_constanta.png,7,Razvan Tanasa,Left Winger,28/04/2003 (22),Romania,€900k,fcv_farul_constanta_razvan_tanasa.png,Superliga,Romania
fcv_farul_constanta_cristian_sima,fcv_farul_constanta,FCV Farul Constanta,fcv_farul_constanta.png,97,Cristian Sima,Left Winger,06/01/2007 (19),Romania,€350k,fcv_farul_constanta_cristian_sima.png,Superliga,Romania
fcv_farul_constanta_ionut_cojocaru,fcv_farul_constanta,FCV Farul Constanta,fcv_farul_constanta.png,27,Ionut Cojocaru,Left Winger,28/07/2003 (22),Romania,€300k,fcv_farul_constanta_ionut_cojocaru.png,Superliga,Romania
fcv_farul_constanta_razvan_marincean,fcv_farul_constanta,FCV Farul Constanta,fcv_farul_constanta.png,99,Razvan Marincean,Left Winger,27/02/2009 (16),Romania,-,fcv_farul_constanta_razvan_marincean.jpg,Superliga,Romania
fcv_farul_constanta_narek_grigoryan,fcv_farul_constanta,FCV Farul Constanta,fcv_farul_constanta.png,30,Narek Grigoryan,Right Winger,17/06/2001 (24),Armenia,€900k,fcv_farul_constanta_narek_grigoryan.png,Superliga,Romania
fcv_farul_constanta_iustin_doicaru,fcv_farul_constanta,FCV Farul Constanta,fcv_farul_constanta.png,19,Iustin Doicaru,Right Winger,07/02/2007 (18),Romania,€100k,fcv_farul_constanta_iustin_doicaru.png,Superliga,Romania
fcv_farul_constanta_alexandru_isfan,fcv_farul_constanta,FCV Farul Constanta,fcv_farul_constanta.png,31,Alexandru Isfan,Centre-Forward,31/01/2000 (25),Romania,€550k,fcv_farul_constanta_alexandru_isfan.png,Superliga,Romania
fcv_farul_constanta_jovan_markovic,fcv_farul_constanta,FCV Farul Constanta,fcv_farul_constanta.png,25,Jovan Markovic,Centre-Forward,23/03/2001 (24),Romania,€500k,fcv_farul_constanta_jovan_markovic.png,Superliga,Romania
fcv_farul_constanta_gabriel_iancu,fcv_farul_constanta,FCV Farul Constanta,fcv_farul_constanta.png,10,Gabriel Iancu,Centre-Forward,15/04/1994 (31),Romania,€200k,fcv_farul_constanta_gabriel_iancu.png,Superliga,Romania
fcv_farul_constanta_jakub_vojtus,fcv_farul_constanta,FCV Farul Constanta,fcv_farul_constanta.png,9,Jakub Vojtus,Centre-Forward,22/10/1993 (32),Slovakia,€150k,fcv_farul_constanta_jakub_vojtus.png,Superliga,Romania
fcv_farul_constanta_nicolas_constantinescu,fcv_farul_constanta,FCV Farul Constanta,fcv_farul_constanta.png,88,Nicolas Constantinescu,Centre-Forward,01/09/2006 (19),Romania,-,fcv_farul_constanta_nicolas_constantinescu.jpg,Superliga,Romania
cfr_cluj_mihai_popa,cfr_cluj,CFR Cluj,cfr_cluj.png,71,Mihai Popa,Goalkeeper,12/10/2000 (25),Romania,€500k,cfr_cluj_mihai_popa.png,Superliga,Romania
cfr_cluj_octavian_valceanu,cfr_cluj,CFR Cluj,cfr_cluj.png,31,Octavian Valceanu,Goalkeeper,13/10/1996 (29),Romania,€200k,cfr_cluj_octavian_valceanu.png,Superliga,Romania
cfr_cluj_alessandro_micai,cfr_cluj,CFR Cluj,cfr_cluj.png,99,Alessandro Micai,Goalkeeper,24/07/1993 (32),Italy,€200k,cfr_cluj_alessandro_micai.png,Superliga,Romania
